timestamp,co2_1,co2_2,ph1,gs3_1_temp,gs3_1_ec,gs3_2_temp,gs3_2_ec
4/27/17 10:59,1636.63533,1626.241461,6.124224,8.2,11,8.5,7
4/27/17 10:59,1620.2184,1603.156576,6.121173,8.2,11,8.5,8
4/27/17 10:59,1573.206349,1577.563467,6.124224,8.2,11,8.5,8
4/27/17 10:59,1554.282455,1587.76571,6.13643,8.2,11,8.5,8
4/27/17 10:59,1565.417256,1627.524426,6.121173,8.2,12,8.5,7
4/27/17 10:59,1589.627534,1662.172978,6.121168,8.2,12,8.5,8
4/27/17 10:59,1605.835495,1698.084684,6.127271,8.2,11,8.5,7
4/27/17 10:59,1628.025354,1721.170512,6.105911,8.2,11,8.5,8
4/27/17 10:59,1653.073625,1726.300486,6.151683,8.2,10,8.5,8
4/27/17 10:59,1615.40547,1739.125421,6.157786,8.2,11,8.5,8
4/27/17 10:59,1617.197583,1757.081275,6.14558,8.2,11,8.5,8
