Year,julian day,C1,C2,C3,B1,B2,B3,B4,E1,E2,E3,E4
2007,97,0.6958128205128206,0.7038419580419579,0.700904662004662,0.6866589743589743,0.6160895104895104,0.5759762237762237,0.6769655011655011,0.6362032634032634,0.6464993006993007,0.6565214452214452,0.6899552447552448
2007,113,0.7120948717948717,0.7267286713286714,0.7163228438228438,0.7169508158508158,0.6657825174825175,0.6167086247086246,0.7523377622377622,0.6502312354312355,0.6565090909090909,0.6538498834498835,0.710081585081585
2007,129,0.6970219114219113,0.7231242424242422,0.702793006993007,0.7233170163170162,0.6826191142191141,0.630021212121212,0.8013855477855478,0.6392909090909091,0.6383927738927738,0.6246393939393938,0.6660300699300699
2007,145,0.7236655011655011,0.74063310023310025,0.7282263403263404,0.7406951048951048,0.6854620046620047,0.6387277389277389,0.7743030303030303,0.668800233100233,0.6713682983682983,0.6678666666666667,0.667644289044289
2007,161,0.7417445221445221,0.7609547785547783,0.7460319347319347,0.7661897435897437,0.6984888111888112,0.6463531468531469,0.7929759906759909,0.6890498834498835,0.6882156177156178,0.6842093240093239,0.6697090909090908
2007,177,0.7608249417249418,0.773183682983683,0.7604121212121211,0.7852086247086246,0.7136734265734265,0.6675925407925407,0.8073897435897437,0.7102298368298368,0.7155701631701631,0.7136344988344988,0.6981177156177156
2007,193,0.7709620046620045,0.7902254079254081,0.7756682983682983,0.799209324009324,0.7245892773892774,0.6749151515151514,0.8114876456876459,0.7259944055944055,0.7296321678321678,0.7244440559440559,0.7095561771561771
2007,209,0.775200466200466,0.8087899766899767,0.7996965034965036,0.7973000000000001,0.7404962703962703,0.690311421911422,0.8112142191142191,0.7331251748251747,0.7450433566433566,0.7314223776223777,0.7197102564102565
2007,225,0.7618601398601397,0.8016424242424242,0.7970874125874126,0.7744592074592074,0.7297004662004661,0.6869305361305361,0.8030286713286714,0.7314932400932401,0.7476748251748251,0.721246853146853,0.7222452214452213
2007,241,0.750606993006993,0.7995177156177156,0.7901111888111889,0.7629988344988344,0.7261629370629369,0.6779899766899766,0.7874885780885781,0.7308459207459208,0.7463,0.7117032634032634,0.7128174825174824
2007,257,0.7385342657342657,0.7862184149184148,0.7818675990675992,0.735413752913753,0.7061011655011654,0.6714170163170163,0.7520841491841492,0.7204179487179486,0.7336314685314685,0.6921412587412586,0.6849981351981352
2007,273,0.7195522144522145,0.7683587412587412,0.7637573426573426,0.713844055944056,0.6807351981351981,0.6473102564102563,0.7264696969696969,0.7068834498834499,0.7244850815850816,0.6902634032634032,0.7078610722610722
2007,289,0.7078643356643356,0.7560179487179487,0.7516247086247086,0.6977331002331002,0.6677410256410256,0.640135198135198,0.7037545454545453,0.7154540792540791,0.7288151515151516,0.6886967365967366,0.6987347319347319
2007,305,0.704165501165501,0.7450734265734266,0.7402778554778554,0.6840533799533799,0.6561615384615386,0.6275384615384615,0.6874125874125874,0.7178946386946388,0.7311407925407926,0.7070706293706294,0.6904876456876458
